88,89394018		Столбец1						
89,82226103							Карман	Частота
97,57881527								
116,6796346								
83,84343931								
120,5660038								
132,6523789								
108,1839737								
79,30679985								
113,9319602								
102,9234552								
107,2163646								
123,332755								
98,91415244								
111,1574265								
95,04024484								
116,898164								
102,9120028								
115,4590317								
97,39593317								
90,32628577								
99,03421801								
79,59661338								
98,20384199								
121,9375747								
111,8115365								
90,70462358								
90,14651166								
110,2351864								
112,9890437								
91,58754684								
116,4370208								
66,93942096								
119,5291586								
67,7664313								
70,6059083								
120,857608								
114,4870103								
100,5283116								
90,17664795								
122,0449364								
97,65608952								
117,1259336								
120,0345652								
103,3748814								
97,86572401								
104,8124354								
74,14248304								
105,0300838								
107,9400635								
95,37109855								
91,9546703								
123,2290741								
93,62369689								
96,54875897								
108,2769651								
96,62502414								
80,73691319								
90,4789573								
104,5990224								
118,7480142								
100,7492724								
113,7835894								
86,48165744								
125,9609395								
73,4388544								
116,1501465								
98,53623365								
101,4560407								
86,16438593								
84,33414727								
86,22849127								
76,0623838								
135,9645821								
137,3993749								
109,0474605								
103,8490611								
95,23665384								
125,5773939								
88,55659261								
92,0432507								
93,98162968								
85,07099641								
103,3851166								
97,20556501								
104,5610258								
112,3158425								
105,4104545								
85,64233051								
96,56426855								
108,1846647								
127,8433707								
91,60888027								
110,4946211								
83,75878581								
130,8868342								
79,84925219								
100,625031								
110,2816355								
117,4462521								
100,3057557								
119,2982125								
112,7876858								
112,4855757								
98,49295352								
83,9825451								
90,76765301								
102,4731829								
67,59739013								
81,15460757								
135,3804192								
87,26696084								
91,883653								
89,81391395								
103,4806201								
94,82667993								
102,2756892								
95,81826463								
103,1168955								
76,26014627								
82,27602034								
104,8008538								
104,7074321								
117,9225265								
89,11143596								
110,3476019								
77,64214428								
109,7979324								
89,76374934								
76,05290018								
95,15314656								
98,21064967								
131,4952608								
83,89019608								
125,1104078								
127,4673928								
119,4104729								
86,3709382								
94,70517931								
126,1038435								
110,2814005								
125,9875428								
101,1391224								
91,55843001								
90,41677792								
109,9299151								
115,2760858								
114,2267068								
88,74196596								
138,5885739								
89,61479743								
82,13148074								
114,1424578								
119,0683892								
86,93099903								
115,5718122								
84,49285742								
114,8798542								
120,1457151								
103,0458395								
80,93025603								
88,75696795								
99,48438738								
90,23263774								
120,0996688								
121,2683886								
79,59745949								
97,70294826								
88,81056716								
86,21068791								
126,1278631								
91,35219691								
77,40747113								
103,7978262								
95,32333349								
79,42368905								
104,9881031								
89,68032522								
110,7109169								
103,0900531								
127,1090678								
96,69066423								
97,88498182								
71,82141065								
81,9253317								
108,0422169								
133,2311043								
90,58787794								
108,6577235								
108,1188681								
88,88704841								
123,2441374								
84,56647278								
90,55009004								
102,6511849								
110,237337								
96,87403332								
120,0898379								
64,84999637								
79,73735731								
90,85293354								
114,4944722								
120,4291799								
96,14139777								
113,886063								
110,4865229								
103,9039836								
117,276415								
136,7389559								
105,4192134								
94,4471711								
115,074291								
96,30362914								
115,8738804								
88,86147259								
120,7015667								
110,2896707								
76,34710075								
119,5039615								
97,56125127								
87,91839061								
91,62765702								
104,6080275								
91,87949092								
78,90460837								
94,11073792								
97,6167775								
98,65196149								
73,68547082								
104,5212567								
103,0694998								
137,6798812								
99,77816686								
107,1277924								
99,13435876								
98,94842991								
60,7638009								
86,30020372								
103,9875329								
104,7950857								
104,7925442								
98,09111081								
109,467407								
90,58452266								
107,471471								
104,9566371								
69,52588008								
59,94497737								
109,5444659								
124,9893767								
92,89563023								
104,1342326								
108,0525038								
106,6869242								
103,9850187								
87,13351985								
116,641088								
70,34164324								
93,33391145								
132,9777348								
100,6969436								
87,741897								
93,84071195								
116,6813798								
101,9110756								
79,27751172								
104,6590084								
87,08544754								
92,50512825								
114,7802567								
83,39639102								
96,95269854								
64,14095487								
66,21330106								
95,81941985								
108,7034161								
92,38530574								
99,25245509								
97,86372077								
108,043114								
110,9307164								
91,25053576								
97,23041862								
97,63425328								
113,3124837								
103,7788607								
101,9276167								
73,6342845								
105,0508387								
114,7542473								
116,0505777								
87,37027453								
102,9807922								
89,75925599								
118,6559991								
110,3482404								
106,5053945								
93,49866246								
62,61088595								
102,3303672								
96,24113369								
104,9579913								
97,90544108								
99,40295806								
60,03572046								
102,6617284								
116,8684394								
117,3294154								
93,91158627								
88,96754551								
87,00517672								
102,5746194								
92,63613606								
104,1198215								
104,4761767								
95,49570912								
108,6936771								
108,4328229								
116,561157								
108,5130844								
108,3107505								
83,00059989								
78,60527249								
105,1825563								
79,98278783								
112,0565244								
117,918765								
116,7005681								
94,83236246								
99,00044485								
100,5690583								
94,43530649								
109,9039596								
92,07860278								
106,3649332								
130,7782605								
95,20098287								
94,79388775								
116,4806518								
93,11397017								
98,9817891								
92,08910775								
101,7311374								
118,2143471								
83,58339335								
114,4333588								
107,4920927								
106,154268								
90,97018676								
96,67744743								
87,58066658								
103,4626856								
98,24159657								
114,435188								
128,884572								
102,2133482								
95,12234868								
93,36254043								
105,4274409								
95,90327351								
107,960112								
113,478783								
112,1445975								
86,10391999								
102,0666096								
78,3539744								
115,373382								
84,42524964								
91,9853374								
85,41779198								
90,81752144								
100,8321828								
73,28359118								
102,279052								
123,9860382								
123,0207552								
107,9933358								
101,5383842								
79,0943741								
134,4011601								
90,99942215								
55,23440297								
115,7198613								
89,43617998								
113,6547462								
108,9537906								
99,05422652								
98,8584761								
117,3157721								
124,5842635								
111,3647406								
99,23080392								
103,2805701								
103,5284156								
83,49265499								
88,60472194								
116,0980602								
67,99567851								
112,0869327								
85,61266186								
99,77122848								
93,36264549								
97,88601687								
95,16132192								
93,26739939								
111,7545868								
101,3591095								
85,9738404								
109,6586199								
105,7890611								
90,70852036								
122,1952614								
77,0554084								
95,87116365								
110,99497								
82,60447238								
72,51744807								
75,77436124								
104,5194541								
100,3860457								
88,22399147								
97,0382765								
86,35929362								
92,9789124								
111,1285558								
95,8439857								
94,06972568								
97,78368512								
98,38724061								
87,10515561								
113,5324881								
103,7861516								
104,244503								
100,6523373								
67,94445281								
100,5051904								
112,8961955								
103,5185129								
100,1345577								
101,9377061								
125,7868257								
116,7676251								
88,01856004								
108,0294126								
106,4390874								
91,34226492								
71,03941907								
104,2597652								
90,0784613								
123,3732168								
94,8404735								
75,88500964								
97,37235653								
100,7079172								
92,34081481								
94,57889506								
88,4100462								
110,3357356								
131,7300124								
114,1617212								
85,14398074								
119,6284413								
96,2188204								
91,87872263								
108,031344								
116,6916971								
78,05765309								
100,2775418								
105,7285213								
93,90012116								
123,7448328								
93,83744128								
94,19351474								
92,10837905								
114,496128								
108,2293166								
133,9745112								
93,36999936								
104,049118								
83,27718866								
90,87369842								
124,7466119								
96,39284582								
116,2576877								
98,81811583								
76,40137922								
101,0165725								
113,7525578								
116,6190698								
78,42159946								
100,6498423								
78,59538623								
104,0114336								
95,066023								
88,74086549								
87,38246033								
91,23924092								
85,0070871								
97,58511052								
109,3812067								
106,4574212								
90,79489468								
92,42859744								
103,335959								
106,0625414								
90,78490693								
104,356541								
81,16256923								
97,17837141								
76,18770873								
86,29915729								
120,3372358								
93,81489286								
98,75609023								
78,42000627								
71,70033181								
123,2603643								
102,1851468								
91,29883277								
72,20430265								
92,39558588								
95,84639922								
94,56775578								
97,56999579								
118,4927032								
115,7861187								
105,0532568								
98,57159624								
118,3211484								
88,55394604								
113,315708								
85,11960961								
83,64608106								
93,19376668								
106,7185498								
82,8322843								
85,68034367								
85,03506761								
110,0314263								
115,2466671								
90,90975215								
108,6363817								
110,5612316								
83,07733996								
113,2453893								
95,49020731								
84,6096199								
75,22410805								
125,6440439								
77,30765794								
62,05922903								
80,77433008								
114,6971783								
101,6983914								
73,43972704								
111,0442329								
91,66453264								
89,31185389								
94,27452089								
70,26161587								
123,1728396								
100,0787811								
86,28968849								
82,68491263								
105,8526221								
94,79548613								
106,4499325								
95,9687578								
114,0702346								
85,49065369								
85,46190165								
88,02902804								
102,9290792								
115,8020633								
94,35387968								
106,5107297								
115,0601726								
94,42469269								
94,93946553								
97,31935119								
109,1954011								
105,3560693								
98,05313385								
63,24622362								
91,39165955								
80,12414647								
90,51295462								
91,50356011								
93,05704851								
98,96492559								
78,36057594								
110,7800334								
129,0549554								
99,69369517								
115,0795494								
103,9198822								
93,30094978								
68,32445779								
97,31310099								
80,08123007								
121,2126447								
100,3139802								
116,2880448								
101,8990911								
93,98081217								
122,4170595								
78,48309309								
116,092944								
121,4036384								
109,1334673								
110,9721902								
112,90122								
95,47732546								
82,27567445								
83,61265869								
101,9628835								
107,5302349								
85,42546364								
101,3878285								
115,7827293								
81,38079555								
111,5743872								
98,76900436								
91,420816								
50,85602201								
90,07496517								
106,1352393								
99,72838536								
121,7447634								
56,01824375								
131,8351535								
111,2993263								
126,0639439								
100,6950567								
97,90634737								
126,6405775								
88,16560794								
94,19926826								
106,2262888								
87,63386886								
86,49271672								
107,4623144								
101,7025965								
104,4104323								
99,22845113								
90,38867464								
105,3779838								
116,9372927								
106,5018448								
115,8077008								
106,6288729								
91,73742092								
95,47736479								
92,16530078								
93,65680705								
113,5981708								
89,35032037								
94,33668006								
92,52709893								
84,74277354								
94,61651287								
79,93203586								
80,869181								
96,20043013								
75,25776733								
137,863073								
109,9347728								
119,2773556								
107,3175373								
66,44597614								
113,3256497								
72,12260189								
101,7751015								
102,8601152								
64,42024822								
91,70336057								
99,69855703								
95,19733017								
88,85693405								
114,024918								
70,44756641								
110,6104447								
114,4880677								
126,069876								
85,05390614								
91,63774612								
97,41725395								
127,7766839								
112,4871126								
104,9516039								
97,14099353								
76,5896205								
87,07529977								
78,43674667								
80,44216001								
89,29981268								
78,41376333								
79,34503667								
104,3688359								
90,01639953								
91,95199492								
88,72960961								
88,0041064								
111,4012243								
101,3022175								
124,7597045								
89,30677371								
98,47219556								
94,07551322								
92,18857108								
82,09219355								
93,74740264								
98,17189949								
105,1561615								
107,2070339								
125,5828495								
96,3019671								
82,89273083								
105,6075781								
98,39386481								
117,4063612								
108,4534452								
92,11073516								
91,99679378								
82,63674081								
105,9447682								
115,1893841								
83,41725318								
128,1777943								
103,1561359								
119,620064								
97,33128884								
56,37352968								
94,34111558								
123,7295708								
110,5585546								
78,55900964								
123,3933432								
120,6286854								
111,1049837								
115,3053468								
108,8821923								
93,47518359								
89,4157682								
99,09785901								
84,69258176								
89,38359045								
98,98441388								
103,6729276								
104,2445729								
112,5710732								
69,29702135								
110,056865								
95,19454636								
89,22243729								
119,757275								
123,2197733								
115,9154854								
104,5087523								
90,86279622								
99,09365217								
96,62510835								
84,39899408								
100,0968157								
103,5977848								
74,29048851								
104,004835								
103,4699198								
105,8451549								
81,88805089								
104,9778602								
80,77778091								
94,13663231								
95,37271722								
108,8322991								
92,43642071								
115,4445808								
78,99612854								
76,19150956								
106,8532617								
128,5339623								
121,1182035								
94,66851569								
94,40691592								
97,43049472								
99,34226627								
117,6822938								
102,5763046								
113,2877993								
77,43419978								
94,99110899								
105,931405								
70,33635841								
96,06506918								
94,02232058								
90,59965075								
116,5141076								
89,32252456								
118,6705532								
83,19299385								
91,21525311								
89,5254656								
104,956484								
106,2887979								
70,30744029								
115,4784379								
150,0069965								
92,09873868								
76,16021806								
111,1496107								
92,07817723								
145,8894929								
106,2434448								
80,50314448								
99,09837124								
98,31359167								
97,11023769								
98,98269292								
79,58921268								
93,97622434								
80,24703576								
114,4225339								
101,041936								
70,75369673								
101,1158678								
101,856128								
101,4551814								
100,4729273								
91,93487616								
107,5727784								
120,357253								
97,26801499								
104,2664505								
78,56766364								
105,6604072								
113,2342387								
91,45477492								
108,8440514								
80,49500482								
95,97922852								
93,91863165								
106,1392096								
97,24848265								
126,5909922								
88,11811777								
90,73759788								
124,859253								
84,80278149								
119,6622614								
99,00525879								
97,07078041								
112,0565477								
92,16133932								
92,08314686								
102,0205073								
90,45976338								
124,0620881								
107,890501								
113,6926357								
96,85409361								
94,28882318								
113,8487841								
88,14079522								
115,9179441								
80,79292238								
74,86390992								
96,20459154								
109,3146654								
100,767999								
100,3050102								
88,46006435								
108,8187942								
99,20798867								
110,9619681								
115,0111795								
93,87399004								
82,47698411								
96,35283447								
95,41161861								
96,91636596								
90,06555084								
92,85392721								
80,99777418								
113,0806347								
106,3887649								
101,7658882								
97,19368188								
89,81680535								
122,8588256								
102,4099155								
142,6430366								
82,04403986								
112,1579319								
91,15837471								
104,3324953								
82,11534728								
105,7180525								
102,6554702								
94,21931051								
114,8894651								
88,06534176								
98,65298849								
82,77607173								
108,9169379								
108,4023323								
87,26343717								
96,415152								
97,13549832								
94,98048645								
87,13513405								
95,08437394								
104,1150172								
90,91781773								
78,74856285								
108,2051527								
104,807127								
112,261422								
94,12487821								
93,81790077								
98,22881886								
99,09763926								
100,9259466								
95,73915996								
86,16989839								
73,8643953								
99,44664042								
70,48434478								
118,8283473								
105,4138107								
85,28007263								
88,66675697								
90,24265692								
102,6328921								
117,5593564								
93,48632169								
116,1836809								
85,51833986								
133,7499871								
93,85286042								
95,58746645								
121,0859782								
109,3370067								
105,7665748								
82,80868269								
96,29283146								
77,31470495								
110,5661341								
95,74973556								
72,91996266								
118,7290469								
121,044195								
99,20302055								
74,39675986								
126,4425667								
92,65394095								
108,3812671								
106,6873321								
91,91824555								
86,34080729								
121,0879642								
82,12005692								
97,91664697								
84,36465541								
106,7133303								
103,3603073								
111,7920503								
95,11303261								
96,49862455								
68,89862214								
105,6042952								
77,38831119								
81,02039586								
124,9482429								
108,5166799								
116,3049747								
87,243468								
118,2245286								
107,2336176								
117,9780214								
98,70491152								
85,93372647								
101,1067989								
109,8039374								
79,03625995								
107,7339337								
85,53233776								
100,6591022								
81,72126588								
124,1286953								
90,0968523								
78,77633301								
83,51299893								
112,0666267								
94,42093726								
100,9661257								
97,3148951								
82,36341678								
95,47413353								
92,47665869								
104,7884899								
121,4714673								
91,15383942								
114,3893886								
102,5573903								
106,0571125								
91,5100808								
78,30406282								
120,9179434								
105,2654857								
86,36523152								
96,55317314								
83,6226459								
94,6360855								
108,9583247								
93,13783348								
88,13607417								
94,58111668								
93,9710537								
131,1150109								
72,15631788								
96,39908012								
85,56819384								
129,6712386								
131,465325								
82,95909466								
79,34998549								
124,9063335								
89,49317624								
100,1975163								
89,0991957								
115,1875014								
90,8757131								
94,51290324								
93,46054184								
84,86463559								
104,1723574								
84,47458314								
100,8697055								
75,20282846								
117,2523125								
104,3194188								
94,16705067								
99,47611161								
110,6999628								
79,31053975								
92,35095225								
77,17570981								
120,7519867								
111,2019358								
99,14403162								
72,93245068								
126,8151377								
96,85926049								
91,61627403								
111,5031176								
128,7843771								
109,5311437								
95,18822814								
114,5325863								
95,76056008								
88,82774801								
116,1891255								
84,6988647								
97,26612056								
76,57038256								
109,2762147								
87,69564248								
100,5831199								
102,0182277								
108,4855067								
99,81242331								
112,8530397								
107,8901213								
121,8537316								
89,79068301								
96,67281489								
116,7797607								
93,02636202								
102,5997776								
68,66860925								
59,41308147								
76,4797384								
90,81424183								
105,0217439								
121,6597686								
91,03455664								
85,77582139								
95,65324842								
72,02414991								
105,5308799								
104,2744067								
107,9029994								
143,8413595								
102,1602635								
101,9736951								
65,37682551								
91,14561413								
75,92360032								
126,7310966								
95,57496658								
116,0746947								
107,657286								
132,0621007								
124,7927651								
136,5206356								
93,06747373								
111,2055425								
92,4081909								
85,78858123								
70,40252783								
102,1863697								
87,3006485								
97,56715938								
113,9236084								
82,57819385								
93,62965299								
103,7026304								
106,3993864								
117,8902434								
100,7197618								
96,77988893								
110,5652732								
102,9394086								
86,06771545								
97,80053088								
101,9675591								
84,4318419								
83,90596776								
127,4499953								
103,3516639								
84,48595895								
99,42594049								
91,9542571								
80,72176612								
119,5823477								
100,1261177								
98,70375204								
102,805809								
110,9682958								
102,4548873								
111,2138584								
97,40701873								
133,2405277								
98,99556244								
90,23655746								
111,2979452								
91,56490614								
103,0321534								
100,4064597								
90,67758394								
98,68778895								
76,85051934								
99,42914314								
94,075594								
82,43313055								
88,96509556								
113,2945962								
86,02207677								
115,1915696								
85,7484991								
72,40565473								
59,76201248								
106,9973685								
81,96944434								
93,91772641								
79,81826471								
101,8560012								
104,6857225								
87,86239019								
117,1826615								
90,22660463								
111,8680065								
93,25476545								
118,472228								
91,68175169								
104,6767671								
97,48736508								
124,7815133								
99,9681124								
119,0322725								
114,2469466								
118,3750102								
85,43437192								
81,29333344								
73,39538487								
112,807538								
104,2391695								
93,20561863								
102,9569395								
105,6203554								
116,9042265								
123,3935754								
131,5753998								
72,50770999								
94,11332985								
116,1307363								
98,02180641								
93,9141164								
100,0484968								
92,20226157								
104,4928594								
99,5473544								
88,68652664								
127,9296638								
93,87218908								
82,57444045								
107,2924674								
86,24407756								
105,1881958								
74,50646475								
110,1516356								
87,95249316								
108,5258993								
104,1394659								
113,8572272								
99,39862366								
99,72952379								
93,4198041								
98,80062599								
92,92893213								
117,3355209								
80,13733735								
108,3491241								
114,2302189								
97,75835825								
105,0509911								
116,5951148								
63,93471398								
106,8834052								
109,0474289								
114,9310001								
107,0158488								
96,41017141								
93,11172216								
105,9000146								
107,146958								
94,30743163								
103,4997651								
111,9643483								
94,69938877								
88,86783305								
104,667137								
89,57730726								
89,76618359								
89,95298291								
90,71676612								
100,936257								
74,82111114								
114,0652657								
93,68762542								
116,9322863								
100,0933701								
100,4250977								
99,59838663								
112,1287481								
78,82377365								
86,71132436								
77,87240733								
104,171133								
104,941881								
80,31077143								
110,7264852								
90,45855037								
87,38110237								
128,3064102								
102,8060752								
98,64241803								
96,43399061								
130,4704093								
110,9287237								
88,99462056								
95,0666629								
125,7193852								
109,1411418								
96,92079012								
118,9660592								
103,2834365								
108,9274952								
96,72476425								
92,97559635								
80,86385661								
99,99637549								
130,8483746								
100,4783072								
115,29316								
116,3552215								
86,167628								
112,0706224								
120,0966158								
95,33031802								
104,784575								
106,8839959								
86,95901291								
84,50129437								
106,0843125								
114,8809872								
98,85657287								
117,4551739								
88,95678192								
108,5400027								
93,66127031								
93,79887453								
107,915234								
89,33454348								
107,0516604								
88,54613461								
103,2512567								
84,23311167								
86,03393064								
88,55286997								
102,68707								
86,34347722								
90,38043648								
84,05311311								
83,03369945								
121,4990832								
131,2973977								
120,5851457								
98,06549347								
87,99507205								
95,75063726								
98,86635063								
114,4905342								
118,6393169								
111,8480707								
109,314923								
94,95336638								
110,8058998								
84,30499213								
109,2197318								
103,7773509								
100,877807								
117,0166949								
109,5273816								
115,3637574								
130,5089236								
106,2237264								
69,81472652								
95,43713163								
91,44274127								
109,6650909								
91,92182272								
96,40630238								
117,0932556								
102,6266344								
115,872893								
89,21725575								
93,3250384								
130,5358575								
86,18048257								
87,12390009								
90,15968509								
87,25270422								
100,8619335								
78,12212759								
111,4003103								
128,001397								
98,24110495								
103,2445335								
128,2110395								
122,8061905								
80,40929547								
93,53371686								
85,74553895								
81,07123346								
97,45129129								
87,25833132								
75,65184055								
102,5455187								
149,7339008								
109,4536324								
125,8487399								
89,67035276								
90,61076117								
88,4911338								
109,4144241								
83,62098553								
93,67145435								
97,13038909								
120,3816417								
109,3641671								
112,270085								
105,7561926								
107,3521721								
87,06212111								
133,3720532								
71,34795222								
89,84363727								
73,46582735								
85,30865962								
92,92881045								
112,2782044								
100,7675886								
112,1888407								
96,17429031								
121,3931699								
87,95268494								
86,27096607								
101,1484658								
105,7040797								
119,3034961								
75,47731257								
114,7715417								
111,6698443								
84,37354424								
98,82785577								
81,61515164								
109,053242								
97,44934203								
130,603267								
86,23458322								
116,1954968								
109,7313222								
70,38491023								
90,03271417								
103,0116793								
86,13274785								
114,6009565								
130,933961								
89,55683961								
86,01027212								
88,4979671								
121,6777501								
103,6467009								
106,5132599								
84,36923807								
106,559751								
102,8846412								
108,3825857								
138,3288815								
108,4179452								
68,98332768								
96,01530578								
102,7618885								
103,0100564								
78,84863032								
94,1019474								
102,5651704								
99,56994435								
85,67055542								
112,0596447								
96,81248322								
89,95622177								
79,01516301								
91,12575414								
111,4323117								
85,85034964								
105,3718433								
122,974697								
92,17632696								
97,67072162								
118,1312886								
108,8850506								
85,58660427								
105,8849102								
102,6945065								
116,0335197								
112,5447737								
75,25094763								
105,1288269								
100,6665692								
124,8681613								
76,26935069								
88,45358097								
89,67462678								
89,17201759								
112,776541								
93,33691497								
117,8710662								
103,0066494								
107,4084258								
114,5932558								
74,4523184								
82,8200634								
96,61738238								
89,88822784								
104,6198606								
127,7212771								
78,73350763								
101,4634064								
111,350083								
119,9364571								
87,12786186								
88,44074243								
126,991876								
111,5494522								
136,0739262								
105,8015128								
95,73356614								
90,364933								
91,46645949								
89,80263123								
92,09477196								
106,540304								
92,8007511								
125,2019861								
74,98076366								
90,10625451								
100,0848196								
91,6992561								
104,2084364								
99,32790117								
89,4014374								
86,45201417								
104,630245								
118,9766815								
86,54515172								
91,67161692								
94,94307723								
82,63836883								
102,0741471								
100,1258696								
90,28787051								
105,6718629								
113,1861157								
102,2959874								
95,40730739								
118,6082964								
116,0098281								
122,9812587								
83,58819427								
103,449848								
107,1374025								
110,1576081								
91,94698295								
91,33389404								
91,92080811								
118,2145046								
104,6943372								
81,44765185								
78,04842201								
115,2660303								
120,9142363								
106,899098								
89,27454527								
92,80784734								
95,99217972								
110,7248574								
110,3846743								
120,2709405								
122,4633414								
131,404249								
106,1830512								
117,7984837								
114,6317645								
91,30831206								
108,4552018								
92,47307484								
99,53132041								
101,4657477								
102,7726564								
115,3903199								
89,40184536								
89,30967534								
107,3039907								
105,9666113								
70,13612841								
116,3574522								
115,6829089								
86,2413917								
90,42156616								
98,0127548								
103,546226								
107,6974644								
112,3426889								
118,4738677								
86,44582953								
101,7436843								
96,81721386								
71,59277825								
114,8567388								
128,4899068								
102,888938								
131,8810669								
97,37494899								
89,20441667								
93,21288475								
101,2012081								
107,9631006								
93,08206698								
104,1815171								
96,7227377								
98,41671221								
88,00975674								
75,75675316								
112,007757								
80,89466429								
95,12170919								
98,78935338								
130,6454828								
101,5341507								
120,313723								
89,04097916								
101,757489								
94,14245275								
97,82079374								
89,20052617								
80,6385463								
104,0961089								
91,36277061								
108,5219149								
110,0749426								
100,9588496								
107,5090794								
96,82641342								
110,5519508								
100,855331								
100,2324014								
134,8114514								
110,0074747								
102,3354897								
107,054856								
105,3122205								
95,02711686								
111,9919639								
90,74489872								
102,6634025								
112,1486801								
94,71694141								
92,20017301								
86,21775432								
102,6758761								
104,0728404								
109,3374087								
123,9737899								
107,7276218								
105,7314588								
124,0645682								
106,6530475								
122,5868292								
86,72050595								
85,12437619								
82,33284583								
76,22657782								
102,3901586								
102,2110656								
105,0055861								
91,66536448								
97,87491657								
68,22214895								
112,7200629								
78,04528164								
94,94131706								
108,6559945								
106,8893337								
105,0226156								
104,8135766								
121,827771								
67,8865532								
102,4175032								
125,6365696								
114,389622								
93,32640613								
99,67955031								
100,2934677								
97,21689321								
78,33540194								
106,5335119								
105,918325								
82,3811838								
90,98645667								
95,09282262								
93,59476888								
138,8833439								
88,61753884								
95,79588166								
103,7431435								
101,8251066								
99,93439607								
89,66860306								
103,7571594								
91,35944257								
81,11928109								
102,3736741								
78,61990155								
79,6098498								
103,3824374								
87,46579451								
119,5521713								
117,8640876								
98,1247323								
99,45011303								
76,22731458								
98,43549061								
88,02157989								
88,73917051								
95,89209175								
118,8985778								
118,2445835								
113,0621056								
75,24703595								
110,6798921								
101,1098504								
104,5258872								
103,4025728								
83,72340031								
111,6401178								
123,3583663								
103,0513135								
102,2319849								
96,98923914								
128,9456997								
102,9202365								
130,8034759								
95,53212603								
87,88036261								
112,183692								
122,9314607								
84,83826897								
100,1419436								
90,42534222								
107,922573								
104,7612052								
110,1981432								
64,61948561								
63,85247315								
95,80145158								
104,7531215								
88,18359059								
100,3881993								
112,6203827								
104,2040538								
89,26764575								
94,67296865								
100,6161932								
114,4770072								
99,52848783								
116,1252167								
92,20941653								
99,01240972								
93,152536								
107,8962512								
110,554342								
87,51917644								
106,0251114								
98,54650413								
121,4531679								
110,406098								
127,0691091								
93,13704978								
102,6670612								
99,31962463								
85,99935166								
100,5646589								
99,67898002								
66,55161954								
120,79959								
104,9400733								
95,4424485								
84,61410236								
88,9229099								
101,3766937								
115,4295848								
85,94177574								
115,2766235								
94,35734172								
111,7441324								
99,94692226								
92,15644719								
118,023212								
95,86198522								
97,87331473								
97,00173784								
105,7827987								
87,8197554								
67,90524253								
79,33664231								
100,9962722								
107,5312972								
86,64062388								
89,38155391								
96,78107541								
102,6336819								
114,9552946								
87,80074458								
90,42646513								
91,1385558								
74,92799099								
123,1308851								
128,8868103								
109,1621641								
105,8385424								
58,64114517								
96,03743466								
89,33481472								
108,0910585								
105,8709908								
116,5456861								
105,790864								
105,7888521								
112,82312								
106,3619553								
74,38280833								
108,4371725								
108,8548891								
94,80288692								
105,8138301								
124,0321759								
94,9663762								
98,46627585								
114,2249906								
97,37366255								
108,6135899								
96,81874209								
96,54827975								
62,9269172								
114,8463954								
112,4696629								
95,80890262								
111,2754361								
115,6768605								
99,36196889								
68,94893153								
101,3116829								
137,4264317								
119,9663944								
93,6098897								
85,9013965								
103,1942749								
80,39583482								
109,46391								
85,02176543								
96,13073695								
88,8072802								
96,71283552								
111,3378471								
74,24468285								
101,8476297								
90,12553012								
88,11872922								
85,63574997								
114,9988048								
77,23198164								
98,48438751								
108,2651137								
96,25008097								
80,37200575								
110,3201465								
115,1594665								
114,7281779								
98,36945406								
112,0560051								
91,84404784								
80,80530695								
111,0044162								
90,87892811								
77,15185347								
122,4348911								
96,8819095								
104,0256878								
93,37739674								
87,88497038								
90,30310364								
115,5579953								
115,3291233								
97,07319898								
64,47601903								
97,77382583								
101,8555265								
116,1241457								
87,9416672								
115,6284315								
96,24902349								
100,0158732								
105,9241775								
125,1507279								
100,0990759								
96,28521547								
87,31442751								
106,6505638								
104,0815211								
124,41784								
111,1984337								
81,5686277								
115,9812678								
108,2405778								
111,7636311								
130,3180252								
112,7224081								
98,04719689								
121,524464								
104,5742842								
85,26345985								
87,55709595								
100,6472843								
90,76282281								
79,25332329								
87,62299891								
100,1045864								
104,9997964								
111,3788649								
118,8270496								
85,66619862								
108,4867267								
80,21705625								
93,29045402								
100,8617568								
85,50834078								
100,3913851								
102,12059								
115,0343671								
106,1660824								
95,04641425								
102,3995543								
104,4368901								
121,309428								
77,00829752								
94,48212394								
98,66437601								
86,00804092								
101,1179085								
120,2298672								
70,39273304								
96,43469369								
84,35165077								
109,7399414								
107,2310477								
106,4627639								
86,66082653								
72,8067346								
78,33594454								
96,26888304								
130,9110866								
110,4473788								
102,3057743								
111,7051991								
93,36498345								
88,43010163								
94,44285036								
102,2241652								
113,5105764								
121,7617752								
82,9511183								
90,39073243								
108,6716983								
68,41649665								
106,5892031								
121,8138316								
113,8477133								
82,80230328								
109,0018333								
104,0968913								
93,56991903								
128,3456608								
89,49876033								
89,97168828								
113,488085								
92,07338497								
117,0179853								
88,03947339								
102,7046625								
88,74181085								
88,45872556								
86,58619594								
93,05041943								
108,8980147								
95,39398511								
117,816971								
93,43035048								
88,64194229								
86,40183735								
111,5900567								
102,6975205								
99,00652466								
117,0015873								
112,7098641								
107,9941661								
91,97601309								
81,55332233								
103,0866509								
92,40526618								
122,5842488								
83,3376697								
66,12217611								
81,32096728								
115,7840211								
97,78369348								
122,0183155								
84,24676513								
102,8198351								
90,84260229								
98,89854024								
112,5774062								
92,73394937								
100,5399324								
94,64712369								
107,9070058								
108,5496661								
93,49683802								
95,08629192								
81,78122958								
96,99952137								
110,4139134								
94,0955144								
95,53061854								
114,95289								
87,52000505								
94,53324971								
107,1329436								
82,49707436								
112,0324243								
107,7354679								
103,9954593								
92,97279402								
82,26550212								
111,5083965								
114,146564								
89,40281224								
91,88674761								
103,2963315								
96,37951726								
87,36367084								
107,0051578								
112,3930676								
117,0911419								
